id,source,text,word_count,bucket,toxic,severe_toxic,obscene,threat,insult,identity_hate,llm_model,cost_usd
civilcomments-a6ed47f6cbcdf2fa292e,civil_comments,"Having second thoughts about voting for tRump? Woot, woot.",9,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-0145c2a3ca071fb556c0,civil_comments,"No, the ADN continue to align itself with other new organizations that are agenda driven, not news driven. The purchase of the Alaska Dispatch was a move in the wrong direction. It would be nice to see a paper in a very red state at least somewhat closely reflect it base. There is a clear reason why papers all over are failing, and the digital medium is only one part. Their willingness to push and agenda over the news is a big part.",83,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-c71e015d5f222dc6e977,civil_comments,"The Left, Political Correctness stuff is looking more and more like some new religion where the Human is God, his wants and actions not to be questioned (as long as they are certain humans, anyway. For instance, seals get kicked the curb the first time someone with a brown face says ""but I can make money killing that."") Maybe the Left should ask itself WHY Islam and Muslims are so unpopular, and look past the ""must love them just because they are human"" propaganda.",84,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-ccdc077b8eaaeb058500,civil_comments,"Is there honor in blind obsequiousness to ideology? Radicalism is the spice that seasons our Republic. It shouldn't be the meat. Patrick Henry said ""Give me liberty or give me death"". Benjamin Franklin said ""We must, indeed, all hang together, or assuredly we shall all hang separately."" God bless 'em both. The worst nightmare of both lib ideologues and con idealogues is that of pragmatists hanging together to realign our corrupt two-party system. I love to dream of their nightmares. :)",81,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-126428f58a0e03883d0a,civil_comments,B O O O O M!,6,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2682658f86a4377b2eae,civil_comments,"Smells of patchouli huh? Think maybe that’s to try to cover the smell of the pot? Some great pictures to accompany the article. I especially like the pictures of all the children running around playing. But I have to wonder why you don’t also have pictures of the “full body paint” or even just woman with painted breasts and no tops running around amid all of these happy fair going children, or walking down the roads outside the fair?",81,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a5e3b5b99965c46ac3a8,civil_comments,"Zenger, what total BS! Treason has a face, and its you whiny assed liberal cry babys who will resort to any lowly form of name calling and accusatory horseshit to make your point that you are unhappy with the outcome of the election. You make it sound as if Trump conspired with Russia, which as any normal thinking person knows that, like your comment, is pure BS! The liberal left refusal to accept that which is has become nauseating in the extreme. To call our president treasonous just demonstrates your infantile desperation and immaturity. To more accurately see the face of treason Johann, merely look in the mirror! Move on, get a grip on reality for god sakes and get on with your lives, and focus on something more positive and constructive.",132,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-abb6f8560ea1287ef4a5,civil_comments,Chief Kerns is a real standup guy.,7,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-e457e5caacebd6a08de5,civil_comments,"Perhaps I was a bit presumptuous. Regardless, you're making it all too obvious that you're avoiding my point about Michael Dukes. There's also Lance Roberts; as his current role as an anachronism on the local political scene has gained him some small measure of national media attention, he's not exactly a nobody, either. They just don't fit within the prevailing controlled narrative. And FWIW, I also know Schaeffer. I know that his activities were scaring the ""normal folks"" / ""pillars of the community"" at least 2 or 3 years before the public at large took any notice. From what I've heard or read the past few years, we've all managed to forget that one of his claimed targets was Ralph Beistline, who epitomizes the ""good ol' boys club"" in Fairbanks perhaps more than any other living person. I also know various ""idiot minions"", though you can't exactly call them idiots considering that they were the ones who bailed from the militia when it starting turning in that direction.",167,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-5df157db8f9ceef42e6b,civil_comments,"Not too many Santería/voodoo worshipers change their names to Islamic names and yell out Islamic religious words. If it looks like a duck, quacks like a duck, I'm pretty sure it's a duck!",35,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1b9f1b2e585fc4eb5183,civil_comments,"I don't want more regulation on the BACK end, allowing HC to clean up products after they've already done their damage. I want more regulation on the FRONT end. Manufacturers of natural health products, if they want to see those products covered by insurance plans, provincial coverage, etc. should have all the requirements a drug product has to prove their efficacy and safety in trials before that product gets licensed for sale. Of course, that would mean 90% of the natural health products would vanish from the market overnight, but that's precisely why I think it's necessary. At best, most natural health products are harmless and have no measured efficacy, and so are bilking people of money. At worst, some of them are actually dangerous in certain contexts.",128,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1404af680ae517b26b57,civil_comments,"They have to wait until Wednesday to get down to business, sez Kim Jun Meyer because they couldn't arrange for space to meet. Is there a reason why no one could plan for an appropriate meeting place in advance? Why is there no sense of urgency? Do they not realize how much worse this makes the Imperial Majority look to Alaskans? Oh wait - they don't give a crap.",68,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-5c32568927810ec5796e,civil_comments,"Why is so impossible for so many Americans to see they are being duped by a narcissistic, dishonest con woman and her narcissistic, sexual predator husband?",26,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-fb921b2d62d76cc930fa,civil_comments,"I agree with the writer. There is to much fear and he speaks the truth when he talks of foolish people. There is alot of stupid going around, it seems to be breeding also. You don't run a trail with an ipod in your ears when you know there are bear in the area. You certainly don't run or hike where you know there are salmon spawning this time of year. I lived around brown bears in the bush in southeast for seven straight years. Close proximity, even walking up to the dump to put trash in while 3 were laying only 25 feet away and nothing happened, they didn't even move. I knew how to behave around them and how to act. More people need to learn how to behave in bear country and there would be less attacks, less maulings. Stupidity will get you killed in Alaska and this advice is for all the lower 48rs who have moved here and for those who come to visit. Brown bears are not something to fear, they are beautiful animals and just need their space.",185,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-beaa8c2f4471b8176e20,civil_comments,Hmmm - strong possibility.,3,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2a125f5e90a51095f0bc,civil_comments,"So sad, I can't wait until this year's cruelty is finally over and I hope in the next decade this ridiculous race is put to bed permanently.",27,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-4213e3f06fc60c84ff3c,civil_comments,Violent burglary in 2013 and out on the street.....This crap will only get worse under SB91. Prepare to defend yourselves Alaska!,22,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-e2300cc4b992e40ca9ff,civil_comments,You Liberals crack me up when you try to pretend this isn't an attempt at censorship.,16,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-710b6c0c4d8cbe6f3091,civil_comments,"There are a ton of locals that can do Amberlee's job but Discovery will only hire them to get coffee while they send very youthful producers to search for Alaskan cliches to exploit. 'Sorry, we fit you in a formulaic box and it is what is.' And 'is the weather always shitty?' And,'we need something/someoneone more Alaskan looking. We need video of a moose, where are they? ' 'let's do an episode on beards' They always shoot the same four places and three people. Every show was once an episode of 'Tougher in Alaska'. Its tougher in Alaska for these kids to make an easy tv show.",111,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-c8c7827eed9089f9ad96,civil_comments,Blood on the hands of Merkel in particular for inviting this disaster.,12,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1cc8729671122860f688,civil_comments,"Please read the AG report on Hydro. We have spent $37 billion over market prices already, and are on track for over $120 billion. Other markets deal with retrofits and new plants, so how come we are paying vastly over market? It's due to poor Government policy.",47,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-6926ff57f1f3d72ba8df,civil_comments,"At a time when hateful rhetoric is in danger of ruling the land, Langley’s brave exploration to become a Sanctuary City holds true to our dearest principles as Americans. I offer my full support to the Mayor and City Council’s efforts to assure our immigrant family, friends and neighbors that Langley will keep our doors open, and will respect the rights of everyone in our community to life, liberty and the pursuit of happiness. Naysayers need only look to the examples of other cities like Spokane and Seattle, who have been sanctuary cities for many years, to see that where immigrants are welcomed and respected, communities thrive. On our Island, we will stand firm in support of hard-working immigrant families, no matter what misguided scapegoating may take hold at the national level.",135,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-037e7b3259c04c070958,civil_comments,The first seven words of your post are spot on.,10,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2aca407bf3d3924e1b2d,civil_comments,"The response of the GOP has simply sickened me. Good on McCain and Graham, but where are the rest? How many have sold their souls to Trump for access to power. That's a sale for nothing, since Bannon will not share power with anyone, and now he sits on the National Security Council and the Joint Chiefs and National Director of Intelligence don't. I expect zero from the USCCB. Trump will announce his Supreme Court pick tomorrow and then we will see the USCCB fall all over themselves. Hopefully the media has enough brains not to flood the air waves with his pick while Homeland Security is still violating court orders. No point in making a Supreme Court pick if the Trump administration refuses to recognize the authority of the judiciary. It's just more smoke and mirrors.",137,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a2fff8efac96d89ab532,civil_comments,Trump's entire agenda is a massive step back for the United States. He is one very dark person. Keep shining the light on his particular brand of evil. It is the best disinfectant.,33,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-0f8afba5a82cb2cb0ac2,civil_comments,Colleges will slowly reductio themselves ad absurdum. It would be funny if it weren't so pathetic--and culturally disastrous.,19,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-e434a3796e104469e9d3,civil_comments,Hang him as a teen,5,threat,1,0,0,1,0,0,civil-comments-human-crowd,0.0
civilcomments-935ce98d2c05f23eac2e,civil_comments,Do you suppose they may have had good reason to?,10,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-326f3bab2537f6c7a150,civil_comments,"The truth is the truth regardless of its musical accompaniment, the way one feels about it, or the person delivering the message. If a Faith had ""the fullness of truth"" wild horses wouldn't drag me out to another denomination, no matter how sappy the songs. (Incidentally heard and sang great hymns in an Ordinariate parish a few weeks ago.)",59,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2dd872e0c5cac882ad5c,civil_comments,""" If you can't figure out how to out-dodge the ubiquitous cigarette smoke that is all around you , then resign to the fact that you just don't matter, your right to breathe clean air while you exercise in a Eugene park doesn't matter, and you should just go suck an egg."" Nice.",52,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-df6632aae395d5d0dca5,civil_comments,"Actually, Ms. Ambrose's removal of Beyak stopped the spread of revisionist history. No point having someone in power who's views are not based on reality.",25,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-e8965bd294387eeed656,civil_comments,"Get over that whole shtick. Firestone owned the land and had the money to develop it and buy a franchise. No one was offering land downtown, in return. Kanata is where the small and -ize affluent business interests are, people who can buy season's tickets and in many cases write them off their taxes. Orleans, Blackburn are full of RCMP, DND, Bell, NRC, etc. They cannot write tickets and meals off and they earn public sector salaries in the main. I have lived in both ends and the difference is quite dramatic if one scratches a bit. Unfortunately Ottawa is a linear city, not a square. Makes muni transit very hard to plan too, and with just one road across, it is a nightmare. There is no access from the Qway to go from the QWay to Lebreton or that area. Was supposed to be the Kent Expressway, before they built office buildings too close to the road allowance.",159,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-cc45d7fbdec68409241b,civil_comments,"Oh Jay, you're so funny. You sound just like a Fox entertainer. Facts be damned!",15,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-75151fc4dfc4a77a20de,civil_comments,"Of course no mention of the fact that the reason more blacks are arrrested and tossed in jail is because..., hello! They commit more crimes!! Astounding is it not. Simple facts once again.",33,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-a5528e9018ec59e14321,civil_comments,"The public trough feeders probably want to make sure they're not layed-off. I intend on sending an email to the committee. More taxes, fees, or levies will make housing LESS affordable, and Oregon LESS livable.",36,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-6a128f437ede7d72b7f2,civil_comments,Why wouldn't it be? It's just a question.,8,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-161f15272242b8b113ba,civil_comments,"It was an illegal lease. Get out of that building and sue for the money bilked. Somehow, our leaders have been captured and are still enamored with the great developer/ landlord/ pocket liner. How tone deaf can they be. That building will always be the Taj MaHawker. And as long as the legislature is in there, the resentment will simmer and will not fade. How freaking tone deaf can our public officials be? Even the city. None of them should be touching that building with a 10-foot pole, brokering a deal, etc. What, Pfeffer and Acre get private audiences with the whole leadership apparatus, and gets to pull the strings? Was Gottstein or anyone from the public there to voice the public's interest? Let it go to market. The free market. And get out from under the stain and attempt to stand up for some of our public dollars that have been squandered. This article made me scream out at breakfast this morning, ""Motherf***ers!""",166,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-512bd1d3b89ee9fdb68c,civil_comments,"Whatever one's judgment of SNAP, it is a Frankenstein of the RCC's making. The RCC hasn't been a beacon of transparency. There is enough evidence outside SNAP to indicate the cover-up of the hierarchy of sexual abusing clerics. The RCC is about protecting a brand name, not truth. ""All who do evil hate the light and refuse to go near it for fear their sins will be exposed."" John 3:20. SPOTLIGHT had to get subpoenas to view sealed documents that would incriminate the RCC. Sexual abuse continues, even with Francis' farcical, foot dragging facade, the papal commission on sex abuse. How long now in existence, how little to show for it. ""And Jesus wept.""",116,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-cac74be9ce6a4059d540,civil_comments,"Good point to raise. It is a documented fact that Donald Trump was a disloyal coward during the Vietnam War, and got a fake medical exemption from the draft for supposedly having flat feet. Donald Trump is by no means a patriotic American. He is nothing more than a Flim Fam man who has managed to bamboozle the American people. He is a fake, A fraud.",66,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-ef5a4e579af1c1fd5a99,civil_comments,You got it. Canadians heads would be spinning off if they had to put up with what the USA has contended with for decades. It always ok for someone else to take care of the Mexican problem. What responsibility does the Mexican Govt. take for their plight? NADA! They are laughing because they know American lefties will always find more room in the life boat.,65,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b582be33736dae36a0cc,civil_comments,so a left wing liberal idiot has a problem with facts!! SHOCKER!,12,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-e500565938a0a159e44c,civil_comments,"your post is a load of bull poop...the Alberta oil patch players have already instituted sequestration of carbon emissions and are working with the Province on an acceptable Carbon tax...what they object to is being overridden by a Federal authority whose sole intent is to generate revenue without calling it a ""tax"" on the people...Trudeau camouflaged it by calling it a ""price"" on carbon which is a load of hooey",73,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-49957cf3f6446b56a5be,civil_comments,"Mr Leach Perhaps you can follow the recommendations of the UN IPCC climate report which stated in their 2013 IPCC report (AR5) in Chapter 2 that there is ""low confidence"" that man-made CO2 has affected the frequency or intensity of extreme weather events such as hurricanes, droughts, floods, and storms.",51,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-f1cacb77e90df8b360a3,civil_comments,Wow....the hate runs deep Serge......,6,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-5830697964755b6f8180,civil_comments,A fair comment and a good reminder that even good pastors can make serious errors in judgment. The criticism of Sr. Johnson was such an error.,26,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-286b3a2ad269ec32c6e4,civil_comments,"LOL, you like all of your own posts. Settle down there spunky, we get it, you're voting for Hillary. And stop yelling....... As for who won, depends on which news outlet you get your news from. Purely opinion obviously. Both candidates suck.",42,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-4bbee4a4f25d080ee3a0,civil_comments,"“As a fully inclusive and supportive Catholic Board for all students and staff, decisions regarding offering presentations to students from community members are made upon individual consideration and review,” spokesperson Jennifer Pellegrini -------------------------- Good lord, how long did it take to write this mouthful of fluff. ""Communications"" is a disease and we are in the middle of an epidemic. Phone public health.",61,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-6159e2355b411325ce51,civil_comments,"This is crazy. A name doesn't make a culture. Some people think we should live like back in the stone age. We as human beings evolve, culture evolve. We can't live in the past and think we can continue to keep up with the world.",45,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-c9dee3c9908936dd1012,civil_comments,Take a breath man...slow down...so you voted for this idiot and regret it. We forgive you.,18,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-3c52647416c0ffe49fce,civil_comments,And tea is not cultural appropriation. Got it.,8,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-bee604a7b5c6a6ba6c39,civil_comments,Not true. Unfortunately my fantastic retort was disincentifunkified. Let's not make this about D's and R's...... Don't you see the upside of the Grand Compromise?,25,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-73aa07519c1b60772a3b,civil_comments,"This state is way way beyond the need for a state income tax. Of course, Tim Eyman won't support that as an alternative.",23,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-609780de6ee99c561d77,civil_comments,"The corporate mainstream media lost their credibility & integrity this year & have created a vacuum for other news sources. That some of these newcomers are not very good at their jobs is no surprise. It will take some time for them to get their sea legs. But one thing is for sure - it will be a long time, if ever, before the American public will trust the likes of CNN, ABC, the Washington Post, the New York Times, NPR, etc. etc.",80,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-eeb5b4a9e2799476b42e,civil_comments,"I didn't read this article as being biased, in fact, The Register Guard had an editorial in Sunday's paper opposing the measure. Their final words in the article ""Measure 97 is not the solution to Oregon's problems. It would only compound them. Vote no.""",44,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-957027a52f33bb0cd436,civil_comments,Are you implying that the states aren't at risk for losing funding? Surely you're not that dumb. Go ahead push your luck. One can see where the troll is. Using wiki as a claim as evidence. Nonsense! Meanwhile the round up continues across the nation. Illegal is illegal no matter how you slice it dolt. Want to come to the USA? Fine. But do it legally.,66,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-f2b99110885409bd8f5c,civil_comments,"shoot, shovel , n shut up",5,threat,1,0,0,1,0,0,civil-comments-human-crowd,0.0
civilcomments-b8f000c054e408cf48fa,civil_comments,"Could you please quote or point to ANY statement, platform, or even a hint that Soros ""advocates slavery to the government"". The thoughts (or voices) in your head do not count as a verifiable sources.",35,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1c7f2317330c6b84b13e,civil_comments,I tend to aim at the thing on the other end of the leash.,14,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-6270b608cf893b711460,civil_comments,"please, get on the honest and informed wagon, you'll do better",11,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d74270b68653441bc789,civil_comments,"You are obviously looking at him through rose coloured glasses. Listen to the ""ah's"" in every sentence. I definitive sign of insecurity and confusion. He is a boy wearing a man's shoes, sliding around until he falls. As for Trump he is a fool drowning in a sea of vanity and hair dye.",53,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-bcb8f9f20188faa07551,civil_comments,"I believe the point is that resilience doesn't need to be left to happenstance. There are concrete ways adults can help kids build protective skills in children, and help build skills that promote resilience, thus creating the foundation for more children to experience positive outcomes. Struggles, negative experiences, toxic stress, poor outcomes, reslience -- none of these things are mutually exclusive.",60,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2bf4dcb8ddef2ffa27c9,civil_comments,"Professional victimhood at its finest. Last time I checked, in the real world at least, every person of voting age on these islands is free to fully participate in government and be the change they want to see in the world. Then again, holding on to hatred and crying crocodile tears about how powerless you are seems like a much easier path. I do agree with you on the terrorist claim though. Kamehameha was indeed ruthless and I feel pity for the tens of thousands of kanaka maoil souls that were brutally murdered during his conquest of the islands for himself.",101,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d89231833106719ad792,civil_comments,"It was Standard Oil, not Texaco, that sold tetraethyl lead to IG Farben through its British subsidiary.",17,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-256f47accb15cc50083e,civil_comments,agree. But I think he may be worse. His authoritarian pretensions and clown act have worn thin and his threats against the independent media and court system remain a real worry. God knows what sort of war he will force middle Americans and poor Americans to fight,47,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-96433d7b37b04d3761fd,civil_comments,Ya you are probably right... getting rid of Islam would probably get rid of all those as well.... good point,20,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-53056f32dd9f189c3ef3,civil_comments,This is good news for everyone in Alaska. Hooray!,9,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-147d4dc990e4acff49e8,civil_comments,"That was a wholly different scenario. It was a six month suspension of review of applications for asylum (i.e. refugees) from Iraq. This is a suspension of *all* entry and re-entry by citizens of the seven countries, even if they've been living here, legally, for years. Also, perhaps you haven't noticed, but today is SUNDAY.",57,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-77a6616d4d89409eb342,civil_comments,"Each of the high and mighty commentators here, accusing the Jews of removing the ""Palestinians"" from their lands, is in Canada living on property that was owned by the Native peoples of this country--and you have taken away their lands and you are now living on it. Why is that an acceptable thing?",54,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-92159adafb7406b854f9,civil_comments,"Holy crap Hahahaha I literally laughed so hard I almost peed myself!! Hahahaha (Wipes tears from eyes). James you nearly killed me lol Seriously I'm sure she was screaming and crying for help! Hello, she jumped in freezing freaking water what else was she going to do? Obviously she wasn't saving herself lol she didn't rip the balls from her predator and swing them victoriously above her head while pushing him into the river and shouting triumphantly for someone to assist him. The sensitivity of some people is just absolutely ludicrous. Just be happy she got away fairly unscathed lady geez. You're really going to nitpick words at a time like this? Pretty sure the woman is just happy to get away without being raped. Last thing she's thinking is gee how could they write the words screamed and cried for help..... (Blatant sarcasm)",144,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-15cb00d9c7a7e2f39d1a,civil_comments,"Writers whose hearing leads them to interpolate archaic and wrong usage to a subject when a better usage is implied should be checked by their editors. It seems more likely to me that neither the writer nor editor know the proper usage distinction. As for the speaker, who knows.",49,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-699734faf457500886a4,civil_comments,"Thanks Shannyn! Lots of stuff going on in the background too. This anti-privacy bill, supported by Republicans, reads like it was written by the industries that will ""benefit"" from our loss. . ""House Republicans would let employers demand workers’ genetic test results"" A little-noticed bill moving through Congress would allow companies to require employees to undergo genetic testing or risk paying a penalty of thousands of dollars, and would let employers see that genetic and other health information. Giving employers such power is now prohibited by legislation including the 2008 genetic privacy and nondiscrimination law known as GINA. The new bill gets around that landmark law by stating explicitly that GINA and other protections do not apply when genetic tests are part of a “workplace wellness” program.",128,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-14638f2498cf131fad31,civil_comments,GFNC55 - I believe the courts denied the legality of the lease. You didn't read that part?,16,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-47a0db62c1406b7a94f7,civil_comments,"another idiot left winger of hate with no clue what the swamp is, see loser is the system, the career bureaucracy that has grown so large and interfering in society its holding back the economy, try again this time learn something before you look so stupid.",46,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-5946775b431c4e4ea5a7,civil_comments,"Not even sworn in yet, and the economy is already crashing. That didn't take long. Waite till you civil liberties get taken away, then you idiots will regret voting for the rapist in chief.",34,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-2db4426554ef36e2d15e,civil_comments,"Just another sexual assault. Oh, it must have been the alcohol. Ban alcohol. Another shooting, by a muslim declaring terrorist associations. Blame the gun. Another theft, burglary, robbery, murder, etc. Blame drugs, blame society, blame anything except the person who commits the crime! Many of these crimes are by repeat offenders or those on a 'watchlist' of known gang members, drug dealers. Just what good is a watchlist anyway? Does it really help the investigation after the crime is committed? Are all of those who law enforcement have been watching pulled in for questioning? Flash: Crimes are committed by people! People who have been ""raised"" with no respect for others, who know the punishment and have no fear of it! People raised in a system where 'criminal' rights are more important than the victims. I for one am tired of it. This guy needs a public whipping, a day or two in town square in the stocks, or one of his testicles removed. He will show respect then!",168,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-4db98ab4c0a15efacf28,civil_comments,"""Where's the Malheur story?"" ""I'm working on it!"" ""We did the headline an hour ago!"" ""I'm working on it!""",19,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1fd4435e0f8e69e7e1f3,civil_comments,"It is truly depressing that we are so scientifically illiterate as a nation. There is zero evidence of global warming due to our added CO2.(the temp data record proves this, as posted elsewhere here) Besides, CO2 is plant food and is helping the deserts green up. Why are we wasting our time and money when CO2 is beneficial?",59,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-5059f35208ff9b6089b0,civil_comments,"Trump has absolutely no qualifications to be president. He lacks the knowledge, the experience and the temperment to hold such office. Additionally, he has shown repeatedly that he is ""bigly"" egocentric, lacks empathy and is virtually ""uncoachable."" Of course he is also an extremely crude, crass lout of a man. ...and you think he should be President? Wow.. It's unfortunate Mr. Trump wasn't confronted about his crude, crass misogynistic behavior decades ago.....apparently, he wasn't and now, at 70 years old, he's still emotionally an adolescent. He's actually rather pathetic. Like many other wealthy and powerful individuals (frequently politicians,entertainers and atheletes) he feels he's so far above the rest of us that he can do ""what he pleases."" (listen to the recording, this is exactly what he says). He may be totally unqualified to be President in every way, but at least he'sa thorougly disgusting human being. Yet some folks still support him....that simply amazes me.",158,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-ef6d60fc653332b5895a,civil_comments,"Your level of nasty outright lying has reached something of a crisis level. Among other things I never said I ""... worked in a government office and dealt with doctors, patients and health insurance, as he attempted to discredit an excellent and very powerful post on here by an actual general practitioner."" The primary claimer of ""special knowledge on every thread"" who ""use(s) it to give himself gravitas"" is you.",70,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-dec58b331abbcec76e60,civil_comments,Are you a German Catholic? If you in fact are then you just proved my point.,16,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-5ed861baba4084d8efcc,civil_comments,"True, not comparing apples with apples, I get it. Another way of looking at it is by comparing the cost to other rail projects, and...the project isn't near completion. There's a ton of information on rail costs per mile, and even summaries on the HART project. IMO, there are serious flaws in the concept from the get go. It also seems that there just isn't the population required to support such a project. I hope I'm wrong.",78,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-924c46e6c064a05cf2c4,civil_comments,"I suppose its a shame so many Canadians gave their lives to help in Walloons during WWII, in hindsight.",19,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-74d105b76aabe51720c0,civil_comments,"Lindell promotes the tired notion that Obama has alienated our allies (which allies?). To quote Bloomberg: ""For the second year running, a Gallup poll rates U.S. leadership more highly than...other big powers. A survey of 1,000 respondents in each of 134 countries and Hong Kong gave the U.S. top marks, with 45 percent approval, followed by Germany (41 percent), the EU (39 percent), China (29 percent) and Russia (22 percent). ... four percentage points below its peak of 49 percent in 2009 after ....Obama took office, but well above its low point of 34 percent in the last year of George W. Bush's administration..."" This is contrary to the lies of GOP candidates: Jeb Bush: Obama has ""...lost the trust and confidence of our friends."" Governor Rick Perry: ""Our allies doubt us, and our adversaries are all too willing to test us."" Ted Cruz: ""...our friends no longer trust us"". Do Republicans now think we should do things according to what other countries will think? When did that happen?",172,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-40504f7ed70bfa0b5f86,civil_comments,Can he sue her for being a lying bitch?,9,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
